Milliseconds,X,Y,Z
5633,8.884949,-3.3924255,0.82795715
5644,8.875381,-3.3613129,1.0385284
5653,8.906494,-3.3589325,1.1940613
5663,8.935196,-3.3661041,1.3400116
5673,8.9040985,-3.337387,1.4620514
5683,8.9040985,-3.332611,1.4476929
5693,8.856232,-3.3684998,1.4261627
5704,8.796417,-3.3613129,1.3376312
5713,8.772491,-3.320633,1.2323456
5723,8.72702,-3.2943115,1.1773071
5734,8.698303,-3.3014984,1.2131958
5743,8.715057,-3.3278198,1.3041229
5753,8.72702,-3.3302155,1.4405212
5763,8.743774,-3.303894,1.6104126
5773,8.765305,-3.2847443,1.7683258
5783,8.770096,-3.2153625,1.8807983
5794,8.779663,-3.1651,1.8855743
5803,8.753342,-3.114853,1.8736115
5813,8.72464,-3.0670013,1.8496857
5823,8.717453,-2.9928284,1.8592529
5833,8.710281,-2.966507,1.8257599
5844,8.72464,-2.9689026,1.8520813
5853,8.707886,-2.9449615,1.8688354
5863,8.72464,-2.9425812,1.883194
5873,8.736603,-2.9162598,1.8807983
5883,8.774887,-2.8803558,1.9142914
5893,8.820343,-2.85643,1.9047241
5903,8.899307,-2.8181458,1.9190826
5914,8.961517,-2.7559357,1.9430084
5923,9.102692,-2.6434784,1.945404
5933,9.289337,-2.4687958,1.9095154
5943,9.401794,-2.272583,1.8664398
5953,9.411377,-2.1242218,1.7898712
5964,9.389832,-2.0620117,1.7085114
5974,9.351547,-2.0644073,1.7228699
5983,9.394623,-2.0835571,1.7300415
5993,9.447266,-2.1266174,1.7348328
6003,9.456833,-2.181656,1.7515869
6014,9.452057,-2.2008057,1.8281555
6023,9.375473,-2.2079773,1.8688354
6034,9.267807,-2.1864471,1.8449097
6043,9.212769,-2.2342987,1.8449097
6054,9.291733,-2.313263,1.8927612
6065,9.337189,-2.34198,1.9095154
6073,9.440079,-2.3204346,1.8927612
6083,9.447266,-2.2223358,1.8592529
6093,9.413757,-2.100296,1.7946472
6103,9.365906,-1.9375916,1.6534729
6114,9.310867,-1.820343,1.5816956
6123,9.27977,-1.8035889,1.5218658
6133,9.2582245,-1.7820587,1.4764099
6144,9.282166,-1.7724762,1.4859772
6153,9.286942,-1.7653046,1.4740143
6163,9.318054,-1.7629089,1.464447
6173,9.401794,-1.7653046,1.5122986
6183,9.461624,-1.8155518,1.5338287
6193,9.521439,-1.8586273,1.5553741
6207,9.52623,-1.8586273,1.5458069
6213,9.54776,-1.8729858,1.5529785
6223,9.58844,-1.8394775,1.5864716
6233,9.624329,-1.8969116,1.5888672
6244,9.676971,-1.8921204,1.6032257
6253,9.722443,-1.9017029,1.6032257
6263,9.73201,-1.8969116,1.6008301
6273,9.791824,-1.8777618,1.6199799
6283,9.837296,-1.8442688,1.5816956
6294,9.861221,-1.8083801,1.5912628
6304,9.837296,-1.7677002,1.5458069
6313,9.822937,-1.6911316,1.5410156
