Milliseconds,X,Y,Z
6362,-5.1011047,2.4149628,8.331848
6371,-4.600998,2.761917,8.0494995
6381,-4.962311,2.7332,7.915497
6392,-5.2925262,2.5776672,7.714493
6401,-5.242279,2.7020874,7.6857758
6411,-4.646454,2.9557343,7.5493927
6421,-3.8017883,3.18544,7.1330414
6431,-3.3327942,2.9030914,7.013397
6441,-3.0576324,2.6446686,6.953583
6451,-2.6293182,2.596817,7.1210785
6462,-2.2105713,2.4915314,7.2742157
6471,-1.8492584,2.3144531,7.5158997
6481,-1.6267242,2.2474518,7.6762085
6491,-1.2869415,2.3766785,7.7240753
6501,-0.96629333,2.395813,7.7288513
6511,-0.52841187,2.3647003,7.4488983
6521,-0.14077759,2.4436646,7.116287
6531,-0.10726929,2.5345917,6.8865814
6541,0.002792358,2.6231384,6.4558716
6552,0.15353394,2.910263,6.1184845
6561,0.34736633,3.0179443,5.8887787
6571,0.6225281,3.1782684,5.6542816
6581,0.9647064,3.3481598,5.4365234
6591,1.3332062,3.4223328,5.261856
6601,1.6059875,3.4821472,5.2307434
6611,2.4482574,3.4917297,5.120682
6622,1.9840546,3.2668,5.601639
6631,2.0295105,3.3218384,6.0562744
6641,2.6636047,3.2811584,5.960556
6651,3.0632172,3.1997986,5.704529
6661,3.264206,3.2285156,5.3838806
6671,3.2211456,3.2500458,5.2068176
6681,3.0919342,3.4917297,5.182892
6692,3.2833557,4.101898,5.326462
6701,2.7497559,3.9702911,5.7810974
6711,2.6875458,3.9798584,5.9988403
6721,2.8981018,3.9176483,6.4869843
6731,3.1708832,4.566101,7.0062256
6741,3.7092743,4.5637054,6.699936
6751,3.991623,4.3746796,6.329056
6762,4.197418,4.188034,6.029953
6771,3.9605255,4.0875397,5.7188873
6781,3.728424,4.216751,5.5753174
