Milliseconds,X,Y,Z
5291,9.514267,1.3908234,1.0720215
5301,9.870789,1.290329,1.0241699
5312,10.2847595,1.1970062,0.89016724
5321,10.569504,1.2185516,0.87101746
5331,10.921249,1.2305145,0.85188293
5341,11.390244,1.4482574,0.914093
5351,11.785049,1.668396,0.96913147
5361,12.352158,1.8646088,1.0289459
5371,13.060425,1.9842529,1.119873
5382,13.579666,1.9674988,1.2275543
5391,13.885956,1.8023987,1.3184814
5401,13.936203,1.6205444,1.3926544
5411,13.433701,1.2711792,1.3926544
5421,12.790039,1.1060791,1.4452972
5431,12.273193,0.80937195,1.4931641
5441,11.789841,0.4552307,1.6343384
5452,11.256241,0.32362366,1.88797
5461,10.636505,0.4408722,2.1152954
5471,9.93779,0.8620148,2.4502869
5481,9.107483,1.4793549,2.6967468
5491,8.159927,2.1732788,2.9336395
5501,7.2602234,2.7379913,3.0389252
5512,6.396408,2.6757812,2.742218
5521,5.9704895,2.0655975,2.1775055
5531,5.903488,1.1443634,1.6223755
5541,6.037491,0.3260193,1.234726
5552,6.425125,-0.41815186,1.0959473
5561,6.762512,-0.73161316,1.1366272
5571,7.631119,-1.0139618,1.2801971
5581,8.370499,-1.0259247,1.4118042
5591,9.090729,-0.72442627,1.5146942
5601,9.696121,-0.16210938,1.5194855
5611,10.105286,0.43130493,1.4764099
5621,10.291931,0.8404846,1.2275543
5632,10.2034,1.072586,0.8806
5641,10.057434,1.0965118,0.74420166
5651,9.822937,1.1204376,0.63414
5661,9.54776,1.0630035,0.6724243
5671,9.461624,1.0199432,0.76335144
5682,9.420944,0.9673004,0.8255615
5691,9.502304,0.9385834,0.7705231
5701,9.621948,1.0414734,0.6628418
5711,9.815765,1.3094788,0.49534607
5721,10.1866455,1.9674988,-0.035858154
5731,10.313461,2.663803,-0.86376953
5741,10.208176,2.7571259,-1.3925934
5752,10.04068,2.63031,-1.708435
5761,9.775085,2.510666,-1.6557922
5771,9.40419,2.2259216,-1.2849121
5781,9.1362,1.9507446,-0.62927246
5791,8.813171,1.6660004,-0.047821045
5801,8.325027,1.3022919,0.47381592
5813,7.949356,1.1635132,0.6772003
5821,7.777069,1.220932,0.69155884
5831,7.7531433,1.2592163,0.536026
5841,7.731613,1.1730804,0.31349182
5851,7.7124634,1.1659088,0.2177887
5861,7.7627106,1.3166504,0.11727905
5872,7.9828644,1.3621216,3.05E-05
5881,8.255646,1.3836517,-0.08370972
5891,8.497314,1.3262177,-0.2224884
5901,8.813171,1.3788605,-0.3780365
5911,9.028519,1.3692932,-0.5359497
5921,9.267807,1.3286133,-0.672348
5931,9.559723,1.2305145,-0.73695374
5941,9.849258,1.1611176,-0.73695374
5952,10.433105,1.1300049,-0.5670624
5961,10.748962,1.2257233,-0.40673828
5971,11.150955,1.4697876,-0.09089661
5981,11.359131,1.6660004,0.05029297
5991,11.493134,1.6851501,0.11250305
6001,11.682159,1.4530487,0.1459961
6011,11.856842,1.084549,0.1412201
6021,12.050659,0.8165436,0.1723175
6032,12.067413,0.95054626,0.21299744
6041,11.787445,1.4482574,0.4092102
6051,11.043274,2.1110687,0.72984314
6061,10.165115,2.704483,1.0624542
6071,9.277374,3.0514526,1.3280487
6081,8.451843,3.06102,1.4572601
6092,7.6024017,2.3288116,1.5936584
6101,7.3703003,1.594223,1.6175842
6111,7.4253235,0.16569519,1.6032257
6121,7.743576,-0.9302063,1.5840912
6131,8.265213,-1.573883,1.6606598
6141,9.105087,-1.7629089,1.670227
6151,10.086151,-1.6073761,1.5338287
6162,11.237091,-1.298706,1.2467041
6171,12.175079,-0.7268219,0.96913147
6181,12.792435,-0.013763428,0.73942566
6194,12.682358,1.1563263,0.57910156
6201,12.251648,1.6803589,0.6843872
6211,11.440491,2.2091675,1.0050201
6221,10.406784,2.5657043,1.4141998
6231,9.349152,2.682953,1.9286499
6241,8.375275,2.453247,2.2516785
6252,7.6095734,2.0967102,2.4742126
6261,7.073578,1.6875305,2.6369324
